ADEP,ADES,period,flight_count,delayed_over_15_count,median_arrival_delay_min,scope_id,route,delay_over_15_pct
LFMN,LSGG,2022-12,120,16,1.7917,scheduled_duration_under_3h,LFMN → LSGG,13.3333
LFMT,LFPG,2022-03,144,5,-2.625,scheduled_duration_under_3h,LFMT → LFPG,3.4722
LFMT,LFPG,2022-06,128,30,4.4,scheduled_duration_under_3h,LFMT → LFPG,23.4375
LFMT,LFPG,2022-09,114,20,2.5083,scheduled_duration_under_3h,LFMT → LFPG,17.5439
LFMT,LFPG,2022-12,138,22,3.6833,scheduled_duration_under_3h,LFMT → LFPG,15.942
LFPG,DAAG,2022-03,60,26,11.225,scheduled_duration_under_3h,LFPG → DAAG,43.3333
LFPG,DAAG,2022-06,166,88,16.6583,scheduled_duration_under_3h,LFPG → DAAG,53.012
LFPG,DAAG,2022-09,305,96,7.05,scheduled_duration_under_3h,LFPG → DAAG,31.4754
LFPG,DAAG,2022-12,293,114,10.65,scheduled_duration_under_3h,LFPG → DAAG,38.9078
LFPG,DTTA,2022-03,128,25,6.775,scheduled_duration_under_3h,LFPG → DTTA,19.5312
LFPG,DTTA,2022-06,185,62,8.3833,scheduled_duration_under_3h,LFPG → DTTA,33.5135
LFPG,DTTA,2022-09,161,48,6.9,scheduled_duration_under_3h,LFPG → DTTA,29.8137
LFPG,DTTA,2022-12,143,53,9.0833,scheduled_duration_under_3h,LFPG → DTTA,37.0629
LFPG,EDDB,2022-03,213,55,6.6833,scheduled_duration_under_3h,LFPG → EDDB,25.8216
LFPG,EDDB,2022-06,238,107,13.25,scheduled_duration_under_3h,LFPG → EDDB,44.958
LFPG,EDDB,2022-09,223,96,11.45,scheduled_duration_under_3h,LFPG → EDDB,43.0493
LFPG,EDDB,2022-12,238,73,9.5917,scheduled_duration_under_3h,LFPG → EDDB,30.6723
LFPG,EDDF,2022-03,326,27,-8.4333,scheduled_duration_under_3h,LFPG → EDDF,8.2822
LFPG,EDDF,2022-06,317,43,-3.8833,scheduled_duration_under_3h,LFPG → EDDF,13.5647
LFPG,EDDF,2022-09,320,37,-3.675,scheduled_duration_under_3h,LFPG → EDDF,11.5625
LFPG,EDDF,2022-12,330,44,-3.1083,scheduled_duration_under_3h,LFPG → EDDF,13.3333
LFPG,EDDH,2022-03,116,5,-4.125,scheduled_duration_under_3h,LFPG → EDDH,4.3103
LFPG,EDDH,2022-06,162,36,2.6083,scheduled_duration_under_3h,LFPG → EDDH,22.2222
LFPG,EDDH,2022-09,174,22,-1.0083,scheduled_duration_under_3h,LFPG → EDDH,12.6437
LFPG,EDDH,2022-12,143,18,1.2167,scheduled_duration_under_3h,LFPG → EDDH,12.5874
LFPG,EDDL,2022-03,95,17,4.5667,scheduled_duration_under_3h,LFPG → EDDL,17.8947
LFPG,EDDL,2022-06,165,66,11.2333,scheduled_duration_under_3h,LFPG → EDDL,40.0
LFPG,EDDL,2022-09,164,41,5.1,scheduled_duration_under_3h,LFPG → EDDL,25.0
LFPG,EDDL,2022-12,137,42,7.3667,scheduled_duration_under_3h,LFPG → EDDL,30.6569
LFPG,EDDM,2022-03,216,9,-2.2083,scheduled_duration_under_3h,LFPG → EDDM,4.1667
LFPG,EDDM,2022-06,287,110,9.35,scheduled_duration_under_3h,LFPG → EDDM,38.3275
LFPG,EDDM,2022-09,295,77,7.0,scheduled_duration_under_3h,LFPG → EDDM,26.1017
LFPG,EDDM,2022-12,280,50,2.9833,scheduled_duration_under_3h,LFPG → EDDM,17.8571
LFPG,EDDV,2022-03,100,18,3.1667,scheduled_duration_under_3h,LFPG → EDDV,18.0
LFPG,EDDV,2022-06,140,52,8.8167,scheduled_duration_under_3h,LFPG → EDDV,37.1429
LFPG,EDDV,2022-09,160,44,6.975,scheduled_duration_under_3h,LFPG → EDDV,27.5
LFPG,EDDV,2022-12,115,27,5.8667,scheduled_duration_under_3h,LFPG → EDDV,23.4783
LFPG,EFHK,2022-03,175,29,6.3667,scheduled_duration_under_3h,LFPG → EFHK,16.5714
LFPG,EFHK,2022-06,214,71,8.5167,scheduled_duration_under_3h,LFPG → EFHK,33.1776
LFPG,EFHK,2022-09,184,39,5.8917,scheduled_duration_under_3h,LFPG → EFHK,21.1957
LFPG,EFHK,2022-12,188,55,8.7083,scheduled_duration_under_3h,LFPG → EFHK,29.2553
LFPG,EGCC,2022-03,185,45,5.9333,scheduled_duration_under_3h,LFPG → EGCC,24.3243
LFPG,EGCC,2022-06,152,47,8.2,scheduled_duration_under_3h,LFPG → EGCC,30.9211
LFPG,EGCC,2022-09,152,76,15.1083,scheduled_duration_under_3h,LFPG → EGCC,50.0
LFPG,EGCC,2022-12,181,78,13.2333,scheduled_duration_under_3h,LFPG → EGCC,43.0939
LFPG,EGLL,2022-03,306,81,7.4333,scheduled_duration_under_3h,LFPG → EGLL,26.4706
LFPG,EGLL,2022-06,362,173,14.5083,scheduled_duration_under_3h,LFPG → EGLL,47.7901
LFPG,EGLL,2022-09,250,153,18.375,scheduled_duration_under_3h,LFPG → EGLL,61.2
LFPG,EGLL,2022-12,328,186,17.1083,scheduled_duration_under_3h,LFPG → EGLL,56.7073
LFPG,EHAM,2022-03,327,60,6.55,scheduled_duration_under_3h,LFPG → EHAM,18.3486
LFPG,EHAM,2022-06,290,159,16.5917,scheduled_duration_under_3h,LFPG → EHAM,54.8276
LFPG,EHAM,2022-09,287,116,12.6333,scheduled_duration_under_3h,LFPG → EHAM,40.4181
LFPG,EHAM,2022-12,264,118,13.9167,scheduled_duration_under_3h,LFPG → EHAM,44.697
LFPG,EIDW,2022-03,188,35,4.45,scheduled_duration_under_3h,LFPG → EIDW,18.617
LFPG,EIDW,2022-06,225,110,14.6,scheduled_duration_under_3h,LFPG → EIDW,48.8889
LFPG,EIDW,2022-09,226,106,12.1833,scheduled_duration_under_3h,LFPG → EIDW,46.9027
LFPG,EIDW,2022-12,218,69,7.3,scheduled_duration_under_3h,LFPG → EIDW,31.6514
LFPG,EKCH,2022-03,259,43,4.1333,scheduled_duration_under_3h,LFPG → EKCH,16.6023
LFPG,EKCH,2022-06,266,78,7.9167,scheduled_duration_under_3h,LFPG → EKCH,29.3233
LFPG,EKCH,2022-09,270,69,6.8833,scheduled_duration_under_3h,LFPG → EKCH,25.5556
LFPG,EKCH,2022-12,233,27,0.7667,scheduled_duration_under_3h,LFPG → EKCH,11.588
LFPG,ENGM,2022-03,101,19,4.75,scheduled_duration_under_3h,LFPG → ENGM,18.8119
LFPG,ENGM,2022-06,182,58,7.8583,scheduled_duration_under_3h,LFPG → ENGM,31.8681
LFPG,ENGM,2022-09,172,44,5.7167,scheduled_duration_under_3h,LFPG → ENGM,25.5814
LFPG,ENGM,2022-12,149,35,6.6,scheduled_duration_under_3h,LFPG → ENGM,23.4899
LFPG,EPWA,2022-03,138,6,-2.9167,scheduled_duration_under_3h,LFPG → EPWA,4.3478
LFPG,EPWA,2022-06,219,62,3.3333,scheduled_duration_under_3h,LFPG → EPWA,28.3105
LFPG,EPWA,2022-09,212,36,2.8583,scheduled_duration_under_3h,LFPG → EPWA,16.9811
LFPG,EPWA,2022-12,192,36,0.6417,scheduled_duration_under_3h,LFPG → EPWA,18.75
LFPG,ESSA,2022-03,141,25,6.7167,scheduled_duration_under_3h,LFPG → ESSA,17.7305
LFPG,ESSA,2022-06,181,59,10.8167,scheduled_duration_under_3h,LFPG → ESSA,32.5967
LFPG,ESSA,2022-09,189,67,8.3833,scheduled_duration_under_3h,LFPG → ESSA,35.4497
LFPG,ESSA,2022-12,156,54,9.5583,scheduled_duration_under_3h,LFPG → ESSA,34.6154
LFPG,LEBL,2022-03,289,54,6.95,scheduled_duration_under_3h,LFPG → LEBL,18.6851
LFPG,LEBL,2022-06,345,114,10.6,scheduled_duration_under_3h,LFPG → LEBL,33.0435
LFPG,LEBL,2022-09,354,120,9.3583,scheduled_duration_under_3h,LFPG → LEBL,33.8983
LFPG,LEBL,2022-12,302,70,3.825,scheduled_duration_under_3h,LFPG → LEBL,23.1788
LFPG,LEMD,2022-03,309,56,3.9167,scheduled_duration_under_3h,LFPG → LEMD,18.123
LFPG,LEMD,2022-06,308,87,7.7,scheduled_duration_under_3h,LFPG → LEMD,28.2468
LFPG,LEMD,2022-09,303,92,9.0,scheduled_duration_under_3h,LFPG → LEMD,30.363
LFPG,LEMD,2022-12,293,79,7.2667,scheduled_duration_under_3h,LFPG → LEMD,26.9625
LFPG,LFBD,2022-03,216,30,4.025,scheduled_duration_under_3h,LFPG → LFBD,13.8889
LFPG,LFBD,2022-06,203,96,13.9167,scheduled_duration_under_3h,LFPG → LFBD,47.2906
LFPG,LFBD,2022-09,202,59,7.3667,scheduled_duration_under_3h,LFPG → LFBD,29.2079
LFPG,LFBD,2022-12,209,64,9.15,scheduled_duration_under_3h,LFPG → LFBD,30.622
LFPG,LFBO,2022-03,270,24,1.35,scheduled_duration_under_3h,LFPG → LFBO,8.8889
LFPG,LFBO,2022-06,228,69,8.3167,scheduled_duration_under_3h,LFPG → LFBO,30.2632
LFPG,LFBO,2022-09,248,51,4.1083,scheduled_duration_under_3h,LFPG → LFBO,20.5645
LFPG,LFBO,2022-12,240,27,2.1917,scheduled_duration_under_3h,LFPG → LFBO,11.25
LFPG,LFLL,2022-03,177,24,-0.5833,scheduled_duration_under_3h,LFPG → LFLL,13.5593
LFPG,LFLL,2022-06,169,59,7.8167,scheduled_duration_under_3h,LFPG → LFLL,34.9112
LFPG,LFLL,2022-09,197,62,5.5667,scheduled_duration_under_3h,LFPG → LFLL,31.4721
LFPG,LFLL,2022-12,183,38,4.0167,scheduled_duration_under_3h,LFPG → LFLL,20.765
LFPG,LFML,2022-03,217,20,0.5833,scheduled_duration_under_3h,LFPG → LFML,9.2166
LFPG,LFML,2022-06,254,75,7.975,scheduled_duration_under_3h,LFPG → LFML,29.5276
LFPG,LFML,2022-09,261,75,3.6167,scheduled_duration_under_3h,LFPG → LFML,28.7356
LFPG,LFML,2022-12,259,59,5.65,scheduled_duration_under_3h,LFPG → LFML,22.7799
LFPG,LFMN,2022-03,322,38,2.4167,scheduled_duration_under_3h,LFPG → LFMN,11.8012
LFPG,LFMN,2022-06,328,133,12.5583,scheduled_duration_under_3h,LFPG → LFMN,40.5488
LFPG,LFMN,2022-09,316,91,7.45,scheduled_duration_under_3h,LFPG → LFMN,28.7975
LFPG,LFMN,2022-12,270,59,6.55,scheduled_duration_under_3h,LFPG → LFMN,21.8519
LFPG,LFMT,2022-03,139,9,-2.1,scheduled_duration_under_3h,LFPG → LFMT,6.4748
LFPG,LFMT,2022-06,118,32,6.575,scheduled_duration_under_3h,LFPG → LFMT,27.1186
LFPG,LFMT,2022-09,116,17,1.3833,scheduled_duration_under_3h,LFPG → LFMT,14.6552
LFPG,LFMT,2022-12,140,16,0.1583,scheduled_duration_under_3h,LFPG → LFMT,11.4286
LFPG,LFRS,2022-03,129,14,0.9667,scheduled_duration_under_3h,LFPG → LFRS,10.8527
LFPG,LFRS,2022-06,126,40,8.3833,scheduled_duration_under_3h,LFPG → LFRS,31.746
LFPG,LFRS,2022-09,125,39,7.3667,scheduled_duration_under_3h,LFPG → LFRS,31.2
LFPG,LFRS,2022-12,138,44,9.85,scheduled_duration_under_3h,LFPG → LFRS,31.8841
LFPG,LIMC,2022-03,336,8,-13.725,scheduled_duration_under_3h,LFPG → LIMC,2.381
LFPG,LIMC,2022-06,324,47,-3.325,scheduled_duration_under_3h,LFPG → LIMC,14.5062
LFPG,LIMC,2022-09,291,34,-4.9833,scheduled_duration_under_3h,LFPG → LIMC,11.6838
LFPG,LIMC,2022-12,313,17,-11.2167,scheduled_duration_under_3h,LFPG → LIMC,5.4313
LFPG,LIML,2022-03,214,36,4.9167,scheduled_duration_under_3h,LFPG → LIML,16.8224
LFPG,LIML,2022-06,241,94,9.8667,scheduled_duration_under_3h,LFPG → LIML,39.0041
LFPG,LIML,2022-09,251,72,6.9167,scheduled_duration_under_3h,LFPG → LIML,28.6853
LFPG,LIML,2022-12,274,60,5.0667,scheduled_duration_under_3h,LFPG → LIML,21.8978
LFPG,LIPZ,2022-03,216,11,-6.1167,scheduled_duration_under_3h,LFPG → LIPZ,5.0926
LFPG,LIPZ,2022-06,242,34,-1.725,scheduled_duration_under_3h,LFPG → LIPZ,14.0496
LFPG,LIPZ,2022-09,216,37,-1.4333,scheduled_duration_under_3h,LFPG → LIPZ,17.1296
LFPG,LIPZ,2022-12,196,13,-6.2417,scheduled_duration_under_3h,LFPG → LIPZ,6.6327
LFPG,LIRF,2022-03,204,19,-0.2667,scheduled_duration_under_3h,LFPG → LIRF,9.3137
LFPG,LIRF,2022-06,289,74,5.1,scheduled_duration_under_3h,LFPG → LIRF,25.6055
LFPG,LIRF,2022-09,288,65,1.4083,scheduled_duration_under_3h,LFPG → LIRF,22.5694
LFPG,LIRF,2022-12,281,27,-1.9,scheduled_duration_under_3h,LFPG → LIRF,9.6085
LFPG,LIRQ,2022-03,125,15,2.85,scheduled_duration_under_3h,LFPG → LIRQ,12.0
LFPG,LIRQ,2022-06,175,46,4.0833,scheduled_duration_under_3h,LFPG → LIRQ,26.2857
LFPG,LIRQ,2022-09,174,39,5.4083,scheduled_duration_under_3h,LFPG → LIRQ,22.4138
LFPG,LIRQ,2022-12,142,19,-1.1333,scheduled_duration_under_3h,LFPG → LIRQ,13.3803
LFPG,LKPR,2022-03,123,8,-0.8,scheduled_duration_under_3h,LFPG → LKPR,6.5041
LFPG,LKPR,2022-06,125,62,14.9333,scheduled_duration_under_3h,LFPG → LKPR,49.6
LFPG,LKPR,2022-09,142,58,10.575,scheduled_duration_under_3h,LFPG → LKPR,40.8451
LFPG,LKPR,2022-12,132,35,7.125,scheduled_duration_under_3h,LFPG → LKPR,26.5152
LFPG,LOWW,2022-03,171,25,4.8833,scheduled_duration_under_3h,LFPG → LOWW,14.6199
LFPG,LOWW,2022-06,238,126,17.0083,scheduled_duration_under_3h,LFPG → LOWW,52.9412
LFPG,LOWW,2022-09,247,97,10.4,scheduled_duration_under_3h,LFPG → LOWW,39.2713
LFPG,LOWW,2022-12,220,68,9.45,scheduled_duration_under_3h,LFPG → LOWW,30.9091
LFPG,LPPT,2022-03,176,43,7.4167,scheduled_duration_under_3h,LFPG → LPPT,24.4318
LFPG,LPPT,2022-06,190,91,14.1417,scheduled_duration_under_3h,LFPG → LPPT,47.8947
LFPG,LPPT,2022-09,190,96,15.1167,scheduled_duration_under_3h,LFPG → LPPT,50.5263
LFPG,LPPT,2022-12,186,97,15.6083,scheduled_duration_under_3h,LFPG → LPPT,52.1505
LFPG,LROP,2022-03,116,14,-1.5833,scheduled_duration_under_3h,LFPG → LROP,12.069
LFPG,LROP,2022-06,162,72,13.575,scheduled_duration_under_3h,LFPG → LROP,44.4444
LFPG,LROP,2022-09,142,43,6.7583,scheduled_duration_under_3h,LFPG → LROP,30.2817
LFPG,LROP,2022-12,126,24,3.3167,scheduled_duration_under_3h,LFPG → LROP,19.0476
LFPG,LSGG,2022-03,231,16,-3.5833,scheduled_duration_under_3h,LFPG → LSGG,6.9264
LFPG,LSGG,2022-06,269,44,0.55,scheduled_duration_under_3h,LFPG → LSGG,16.3569
LFPG,LSGG,2022-09,213,35,-1.7833,scheduled_duration_under_3h,LFPG → LSGG,16.4319
LFPG,LSGG,2022-12,249,38,1.9,scheduled_duration_under_3h,LFPG → LSGG,15.261
LFPG,LSZH,2022-03,157,34,7.6167,scheduled_duration_under_3h,LFPG → LSZH,21.6561
LFPG,LSZH,2022-06,223,74,7.7833,scheduled_duration_under_3h,LFPG → LSZH,33.1839
LFPG,LSZH,2022-09,199,58,8.6667,scheduled_duration_under_3h,LFPG → LSZH,29.1457
LFPG,LSZH,2022-12,207,51,7.4333,scheduled_duration_under_3h,LFPG → LSZH,24.6377
LFPO,DAAG,2022-03,43,35,34.9167,scheduled_duration_under_3h,LFPO → DAAG,81.3953
LFPO,DAAG,2022-06,150,96,21.2833,scheduled_duration_under_3h,LFPO → DAAG,64.0
LFPO,DAAG,2022-09,162,57,10.1,scheduled_duration_under_3h,LFPO → DAAG,35.1852
LFPO,DAAG,2022-12,252,91,10.8167,scheduled_duration_under_3h,LFPO → DAAG,36.1111
LFPO,DTTA,2022-03,164,61,11.125,scheduled_duration_under_3h,LFPO → DTTA,37.1951
LFPO,DTTA,2022-06,152,70,13.3333,scheduled_duration_under_3h,LFPO → DTTA,46.0526
LFPO,DTTA,2022-09,173,65,9.7167,scheduled_duration_under_3h,LFPO → DTTA,37.5723
LFPO,DTTA,2022-12,174,57,10.2083,scheduled_duration_under_3h,LFPO → DTTA,32.7586
LFPO,GMMN,2022-03,157,39,5.8,scheduled_duration_under_3h,LFPO → GMMN,24.8408
LFPO,GMMN,2022-06,121,43,10.4167,scheduled_duration_under_3h,LFPO → GMMN,35.5372
LFPO,GMMN,2022-09,170,50,5.675,scheduled_duration_under_3h,LFPO → GMMN,29.4118
LFPO,GMMN,2022-12,140,55,12.6083,scheduled_duration_under_3h,LFPO → GMMN,39.2857
LFPO,LEBL,2022-03,220,36,6.2167,scheduled_duration_under_3h,LFPO → LEBL,16.3636
LFPO,LEBL,2022-06,260,86,10.9917,scheduled_duration_under_3h,LFPO → LEBL,33.0769
LFPO,LEBL,2022-09,259,84,10.1667,scheduled_duration_under_3h,LFPO → LEBL,32.4324
LFPO,LEBL,2022-12,205,37,4.6333,scheduled_duration_under_3h,LFPO → LEBL,18.0488
LFPO,LEMD,2022-03,325,47,3.7167,scheduled_duration_under_3h,LFPO → LEMD,14.4615
LFPO,LEMD,2022-06,350,89,8.3583,scheduled_duration_under_3h,LFPO → LEMD,25.4286
LFPO,LEMD,2022-09,366,102,7.5083,scheduled_duration_under_3h,LFPO → LEMD,27.8689
LFPO,LEMD,2022-12,377,81,4.7667,scheduled_duration_under_3h,LFPO → LEMD,21.4854
LFPO,LFBO,2022-03,600,24,-0.775,scheduled_duration_under_3h,LFPO → LFBO,4.0
LFPO,LFBO,2022-06,737,67,-0.8,scheduled_duration_under_3h,LFPO → LFBO,9.0909
LFPO,LFBO,2022-09,616,47,-3.3333,scheduled_duration_under_3h,LFPO → LFBO,7.6299
LFPO,LFBO,2022-12,669,21,-5.4,scheduled_duration_under_3h,LFPO → LFBO,3.139
LFPO,LFML,2022-03,251,8,-2.6833,scheduled_duration_under_3h,LFPO → LFML,3.1873
LFPO,LFML,2022-06,299,26,-3.6333,scheduled_duration_under_3h,LFPO → LFML,8.6957
LFPO,LFML,2022-09,261,17,-6.3167,scheduled_duration_under_3h,LFPO → LFML,6.5134
LFPO,LFML,2022-12,241,29,-1.3167,scheduled_duration_under_3h,LFPO → LFML,12.0332
LFPO,LFMN,2022-03,576,39,1.2167,scheduled_duration_under_3h,LFPO → LFMN,6.7708
LFPO,LFMN,2022-06,674,169,4.825,scheduled_duration_under_3h,LFPO → LFMN,25.0742
LFPO,LFMN,2022-09,565,80,1.2,scheduled_duration_under_3h,LFPO → LFMN,14.1593
LFPO,LFMN,2022-12,673,72,-0.9333,scheduled_duration_under_3h,LFPO → LFMN,10.6984
LFPO,LIML,2022-03,121,15,0.4333,scheduled_duration_under_3h,LFPO → LIML,12.3967
LFPO,LIML,2022-06,103,37,6.1333,scheduled_duration_under_3h,LFPO → LIML,35.9223
LFPO,LIML,2022-09,122,24,1.325,scheduled_duration_under_3h,LFPO → LIML,19.6721
LFPO,LIML,2022-12,162,25,2.5917,scheduled_duration_under_3h,LFPO → LIML,15.4321
LFPO,LIRF,2022-03,129,9,-2.7,scheduled_duration_under_3h,LFPO → LIRF,6.9767
LFPO,LIRF,2022-06,200,31,1.45,scheduled_duration_under_3h,LFPO → LIRF,15.5
LFPO,LIRF,2022-09,226,30,-0.0333,scheduled_duration_under_3h,LFPO → LIRF,13.2743
LFPO,LIRF,2022-12,233,21,-2.2167,scheduled_duration_under_3h,LFPO → LIRF,9.0129
LFPO,LPPR,2022-03,211,28,5.2,scheduled_duration_under_3h,LFPO → LPPR,13.2701
LFPO,LPPR,2022-06,273,92,9.5833,scheduled_duration_under_3h,LFPO → LPPR,33.6996
LFPO,LPPR,2022-09,308,94,9.3,scheduled_duration_under_3h,LFPO → LPPR,30.5195
LFPO,LPPR,2022-12,253,99,11.8,scheduled_duration_under_3h,LFPO → LPPR,39.1304
LFPO,LPPT,2022-03,312,75,7.575,scheduled_duration_under_3h,LFPO → LPPT,24.0385
LFPO,LPPT,2022-06,371,166,13.2833,scheduled_duration_under_3h,LFPO → LPPT,44.7439
LFPO,LPPT,2022-09,378,168,13.2083,scheduled_duration_under_3h,LFPO → LPPT,44.4444
LFPO,LPPT,2022-12,349,185,16.1,scheduled_duration_under_3h,LFPO → LPPT,53.0086
LFRS,LFLL,2022-03,184,1,-16.3917,scheduled_duration_under_3h,LFRS → LFLL,0.5435
LFRS,LFLL,2022-06,151,4,-6.3333,scheduled_duration_under_3h,LFRS → LFLL,2.649
LFRS,LFLL,2022-09,155,8,-11.9333,scheduled_duration_under_3h,LFRS → LFLL,5.1613
LFRS,LFLL,2022-12,151,5,-7.1667,scheduled_duration_under_3h,LFRS → LFLL,3.3113
LFRS,LFPG,2022-03,129,3,-5.4667,scheduled_duration_under_3h,LFRS → LFPG,2.3256
LFRS,LFPG,2022-06,126,17,2.65,scheduled_duration_under_3h,LFRS → LFPG,13.4921
LFRS,LFPG,2022-09,124,12,2.5417,scheduled_duration_under_3h,LFRS → LFPG,9.6774
LFRS,LFPG,2022-12,137,12,2.5167,scheduled_duration_under_3h,LFRS → LFPG,8.7591
LGAL,LGAV,2022-03,143,0,-3.95,scheduled_duration_under_3h,LGAL → LGAV,0.0
LGAL,LGAV,2022-06,119,23,5.7667,scheduled_duration_under_3h,LGAL → LGAV,19.3277
LGAL,LGAV,2022-09,126,16,2.4167,scheduled_duration_under_3h,LGAL → LGAV,12.6984
LGAL,LGAV,2022-12,158,0,-6.125,scheduled_duration_under_3h,LGAL → LGAV,0.0
LGAV,EDDM,2022-03,128,2,-4.1833,scheduled_duration_under_3h,LGAV → EDDM,1.5625
LGAV,EDDM,2022-06,174,8,-2.2167,scheduled_duration_under_3h,LGAV → EDDM,4.5977
LGAV,EDDM,2022-09,176,11,-1.5917,scheduled_duration_under_3h,LGAV → EDDM,6.25
LGAV,EDDM,2022-12,159,4,-6.4333,scheduled_duration_under_3h,LGAV → EDDM,2.5157
LGAV,LCLK,2022-03,287,9,0.5,scheduled_duration_under_3h,LGAV → LCLK,3.1359
LGAV,LCLK,2022-06,376,13,0.725,scheduled_duration_under_3h,LGAV → LCLK,3.4574
LGAV,LCLK,2022-09,358,18,-0.4417,scheduled_duration_under_3h,LGAV → LCLK,5.0279
LGAV,LCLK,2022-12,377,12,-0.0333,scheduled_duration_under_3h,LGAV → LCLK,3.183
LGAV,LGAL,2022-03,142,0,-7.475,scheduled_duration_under_3h,LGAV → LGAL,0.0
LGAV,LGAL,2022-06,119,3,-6.6,scheduled_duration_under_3h,LGAV → LGAL,2.521
LGAV,LGAL,2022-09,127,3,-7.4,scheduled_duration_under_3h,LGAV → LGAL,2.3622
LGAV,LGAL,2022-12,158,0,-13.975,scheduled_duration_under_3h,LGAV → LGAL,0.0
LGAV,LGHI,2022-03,140,0,-4.1,scheduled_duration_under_3h,LGAV → LGHI,0.0
LGAV,LGHI,2022-06,161,5,-3.2167,scheduled_duration_under_3h,LGAV → LGHI,3.1056
LGAV,LGHI,2022-09,163,5,-7.45,scheduled_duration_under_3h,LGAV → LGHI,3.0675
LGAV,LGHI,2022-12,163,2,-10.6667,scheduled_duration_under_3h,LGAV → LGHI,1.227
LGAV,LGIR,2022-03,276,0,-9.5583,scheduled_duration_under_3h,LGAV → LGIR,0.0
LGAV,LGIR,2022-06,303,15,-3.9167,scheduled_duration_under_3h,LGAV → LGIR,4.9505
LGAV,LGIR,2022-09,314,6,-4.925,scheduled_duration_under_3h,LGAV → LGIR,1.9108
LGAV,LGIR,2022-12,292,0,-8.0917,scheduled_duration_under_3h,LGAV → LGIR,0.0
LGAV,LGKO,2022-03,147,1,-10.1,scheduled_duration_under_3h,LGAV → LGKO,0.6803
LGAV,LGKO,2022-06,141,8,-2.8833,scheduled_duration_under_3h,LGAV → LGKO,5.6738
LGAV,LGKO,2022-09,136,1,-7.725,scheduled_duration_under_3h,LGAV → LGKO,0.7353
LGAV,LGKO,2022-12,137,0,-9.6,scheduled_duration_under_3h,LGAV → LGKO,0.0
LGAV,LGKR,2022-03,138,0,-4.35,scheduled_duration_under_3h,LGAV → LGKR,0.0
LGAV,LGKR,2022-06,170,11,-1.3167,scheduled_duration_under_3h,LGAV → LGKR,6.4706
LGAV,LGKR,2022-09,175,7,-2.05,scheduled_duration_under_3h,LGAV → LGKR,4.0
LGAV,LGKR,2022-12,151,0,-3.65,scheduled_duration_under_3h,LGAV → LGKR,0.0
LGAV,LGMK,2022-03,82,1,-5.0083,scheduled_duration_under_3h,LGAV → LGMK,1.2195
LGAV,LGMK,2022-06,333,34,-2.0833,scheduled_duration_under_3h,LGAV → LGMK,10.2102
LGAV,LGMK,2022-09,323,18,-3.8833,scheduled_duration_under_3h,LGAV → LGMK,5.5728
LGAV,LGMK,2022-12,91,0,-11.3833,scheduled_duration_under_3h,LGAV → LGMK,0.0
LGAV,LGMT,2022-03,155,1,-5.35,scheduled_duration_under_3h,LGAV → LGMT,0.6452
LGAV,LGMT,2022-06,166,3,-4.1833,scheduled_duration_under_3h,LGAV → LGMT,1.8072
LGAV,LGMT,2022-09,163,4,-6.7333,scheduled_duration_under_3h,LGAV → LGMT,2.454
LGAV,LGMT,2022-12,177,1,-11.25,scheduled_duration_under_3h,LGAV → LGMT,0.565
LGAV,LGNX,2022-03,46,0,-14.5167,scheduled_duration_under_3h,LGAV → LGNX,0.0
LGAV,LGNX,2022-06,194,0,-12.475,scheduled_duration_under_3h,LGAV → LGNX,0.0
LGAV,LGNX,2022-09,242,0,-14.225,scheduled_duration_under_3h,LGAV → LGNX,0.0
LGAV,LGNX,2022-12,50,0,-16.55,scheduled_duration_under_3h,LGAV → LGNX,0.0
LGAV,LGPA,2022-03,76,1,-11.975,scheduled_duration_under_3h,LGAV → LGPA,1.3158
LGAV,LGPA,2022-06,351,3,-5.8,scheduled_duration_under_3h,LGAV → LGPA,0.8547
LGAV,LGPA,2022-09,299,1,-7.2667,scheduled_duration_under_3h,LGAV → LGPA,0.3344
LGAV,LGPA,2022-12,80,0,-16.6083,scheduled_duration_under_3h,LGAV → LGPA,0.0
LGAV,LGRP,2022-03,155,0,-7.9167,scheduled_duration_under_3h,LGAV → LGRP,0.0
LGAV,LGRP,2022-06,193,2,-5.0833,scheduled_duration_under_3h,LGAV → LGRP,1.0363
LGAV,LGRP,2022-09,191,0,-6.3667,scheduled_duration_under_3h,LGAV → LGRP,0.0
LGAV,LGRP,2022-12,178,3,-7.4833,scheduled_duration_under_3h,LGAV → LGRP,1.6854
LGAV,LGSA,2022-03,212,2,-8.0583,scheduled_duration_under_3h,LGAV → LGSA,0.9434
LGAV,LGSA,2022-06,237,42,-1.3667,scheduled_duration_under_3h,LGAV → LGSA,17.7215
LGAV,LGSA,2022-09,239,29,-1.5833,scheduled_duration_under_3h,LGAV → LGSA,12.1339
LGAV,LGSA,2022-12,223,0,-7.7833,scheduled_duration_under_3h,LGAV → LGSA,0.0
LGAV,LGSR,2022-03,193,2,-6.4667,scheduled_duration_under_3h,LGAV → LGSR,1.0363
LGAV,LGSR,2022-06,665,17,-2.8333,scheduled_duration_under_3h,LGAV → LGSR,2.5564
LGAV,LGSR,2022-09,649,21,-4.5333,scheduled_duration_under_3h,LGAV → LGSR,3.2357
LGAV,LGSR,2022-12,216,0,-10.6583,scheduled_duration_under_3h,LGAV → LGSR,0.0
