ADEP,ADES,flight_count,periods_active,delayed_over_15_count,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,total_positive_delay_min,median_scheduled_duration_min,origin_latitude,origin_longitude,destination_latitude,destination_longitude,scope_id,scope_label,route,origin_airport_name,origin_city,origin_country,destination_airport_name,destination_city,destination_country,delay_over_15_pct,executive_eligible
EGKK,LXGB,140,4,12,0.1769,-0.875,14.1567,732.8667,169.2083,51.1481,-0.1903,36.1508,-5.3494,scheduled_duration_under_3h,Under 3 hours,EGKK → LXGB,London Gatwick Airport,London,United Kingdom,Gibraltar Airport,Gibraltar,Gibraltar,8.5714,False
EGKK,LYPG,26,2,12,15.2962,11.425,50.5583,444.15,161.95,51.1481,-0.1903,42.3594,19.2519,scheduled_duration_under_3h,Under 3 hours,EGKK → LYPG,London Gatwick Airport,London,United Kingdom,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,Montenegro,46.1538,False
EGKK,LYTV,24,3,9,11.1958,10.15,35.9833,330.9667,162.8583,51.1481,-0.1903,42.4047,18.7233,scheduled_duration_under_3h,Under 3 hours,EGKK → LYTV,London Gatwick Airport,London,United Kingdom,Tivat Airport,Tivat,Montenegro,37.5,False
EGLC,EDDB,283,4,115,14.8174,10.35,36.0767,4308.3167,86.8,51.5053,0.0553,52.3622,13.5006,scheduled_duration_under_3h,Under 3 hours,EGLC → EDDB,London City Airport,London,United Kingdom,Berlin Brandenburg Airport,Berlin,Germany,40.636,False
EGLC,EDDF,562,4,12,-5.9007,-6.5417,6.6667,1155.0167,81.95,51.5053,0.0553,50.0333,8.5706,scheduled_duration_under_3h,Under 3 hours,EGLC → EDDF,London City Airport,London,United Kingdom,Frankfurt Airport,Frankfurt am Main,Germany,2.1352,True
EGLC,EDDL,311,4,27,2.1539,1.75,14.2167,1473.1667,60.9333,51.5053,0.0553,51.2808,6.7572,scheduled_duration_under_3h,Under 3 hours,EGLC → EDDL,London City Airport,London,United Kingdom,Düsseldorf Airport,Düsseldorf,Germany,8.6817,False
EGLC,EGAC,288,4,25,2.8689,1.9917,14.1,1376.2,62.1,51.5053,0.0553,54.6181,-5.8725,scheduled_duration_under_3h,Under 3 hours,EGLC → EGAC,London City Airport,London,United Kingdom,George Best Belfast City Airport,Belfast,United Kingdom,8.6806,False
EGLC,EGNS,118,3,4,-7.865,-9.6333,4.88,260.6,81.8417,51.5053,0.0553,54.0833,-4.6233,scheduled_duration_under_3h,Under 3 hours,EGLC → EGNS,London City Airport,London,United Kingdom,Isle of Man Airport,Castletown,Isle of Man,3.3898,False
EGLC,EGPD,20,1,3,5.1342,4.6917,17.47,129.25,72.975,51.5053,0.0553,57.2025,-2.1981,scheduled_duration_under_3h,Under 3 hours,EGLC → EGPD,London City Airport,London,United Kingdom,Aberdeen International Airport,Aberdeen,United Kingdom,15.0,False
EGLC,EGPF,407,4,49,4.2367,2.1167,16.3067,2323.25,63.6,51.5053,0.0553,55.8719,-4.4331,scheduled_duration_under_3h,Under 3 hours,EGLC → EGPF,London City Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,12.0393,False
EGLC,EGPH,743,4,103,4.8566,3.5333,16.7733,4663.9833,62.0333,51.5053,0.0553,55.95,-3.3725,scheduled_duration_under_3h,Under 3 hours,EGLC → EGPH,London City Airport,London,United Kingdom,Edinburgh Airport,Edinburgh,United Kingdom,13.8627,True
EGLC,EGPN,158,4,3,-2.7036,-2.8917,8.9167,383.45,92.7333,51.5053,0.0553,56.4525,-3.0258,scheduled_duration_under_3h,Under 3 hours,EGLC → EGPN,London City Airport,London,United Kingdom,Dundee Airport,Dundee,United Kingdom,1.8987,False
EGLC,EHAM,1040,4,141,4.9098,3.4667,18.455,7183.5,48.9,51.5053,0.0553,52.3081,4.7642,scheduled_duration_under_3h,Under 3 hours,EGLC → EHAM,London City Airport,London,United Kingdom,Amsterdam Airport Schiphol,Amsterdam,Netherlands,13.5577,True
EGLC,EHRD,292,4,26,3.6405,3.1583,13.8,1517.1667,44.7167,51.5053,0.0553,51.9569,4.4372,scheduled_duration_under_3h,Under 3 hours,EGLC → EHRD,London City Airport,London,United Kingdom,Rotterdam The Hague Airport,Rotterdam,Netherlands,8.9041,False
EGLC,EIDW,535,4,47,1.0654,-0.6,13.6567,2488.9667,67.0667,51.5053,0.0553,53.4214,-6.27,scheduled_duration_under_3h,Under 3 hours,EGLC → EIDW,London City Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,8.785,True
EGLC,EKBI,32,2,1,-11.7198,-16.6667,6.6167,71.9833,100.6833,51.5053,0.0553,55.7403,9.1517,scheduled_duration_under_3h,Under 3 hours,EGLC → EKBI,London City Airport,London,United Kingdom,Billund Airport,Billund,Denmark,3.125,False
EGLC,ELLX,670,4,29,-2.7878,-3.3583,9.9067,1842.25,72.3667,51.5053,0.0553,49.6233,6.2044,scheduled_duration_under_3h,Under 3 hours,EGLC → ELLX,London City Airport,London,United Kingdom,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,4.3284,True
EGLC,EYVI,103,4,6,-1.2414,-1.15,10.88,409.8833,148.7667,51.5053,0.0553,54.6369,25.2878,scheduled_duration_under_3h,Under 3 hours,EGLC → EYVI,London City Airport,London,United Kingdom,Vilnius International Airport,Vilnius,Lithuania,5.8252,False
EGLC,LEBL,43,3,4,7.0915,5.85,13.9367,325.25,109.5667,51.5053,0.0553,41.2969,2.0783,scheduled_duration_under_3h,Under 3 hours,EGLC → LEBL,London City Airport,London,United Kingdom,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,9.3023,False
EGLC,LEIB,183,4,26,5.3538,2.5667,19.05,1336.55,137.3333,51.5053,0.0553,38.8728,1.3731,scheduled_duration_under_3h,Under 3 hours,EGLC → LEIB,London City Airport,London,United Kingdom,Ibiza Airport,Ibiza (Eivissa),Spain,14.2077,False
EGLC,LEMG,96,4,18,7.2323,3.0,17.7417,828.45,160.925,51.5053,0.0553,36.675,-4.4992,scheduled_duration_under_3h,Under 3 hours,EGLC → LEMG,London City Airport,London,United Kingdom,Málaga-Costa del Sol Airport,Málaga,Spain,18.75,False
EGLC,LEPA,87,4,24,13.4877,8.3333,23.7467,1211.5667,126.9167,51.5053,0.0553,39.5517,2.7389,scheduled_duration_under_3h,Under 3 hours,EGLC → LEPA,London City Airport,London,United Kingdom,Palma de Mallorca Airport,Palma de Mallorca,Spain,27.5862,False
EGLC,LFBE,20,2,3,8.4633,7.7333,18.075,180.8833,81.225,51.5053,0.0553,44.8244,0.5206,scheduled_duration_under_3h,Under 3 hours,EGLC → LFBE,London City Airport,London,United Kingdom,Bergerac Dordogne-Périgord airport,Bergerac,France,15.0,False
EGLC,LFMN,113,3,27,9.9296,8.5333,26.0767,1189.8,105.5333,51.5053,0.0553,43.6653,7.215,scheduled_duration_under_3h,Under 3 hours,EGLC → LFMN,London City Airport,London,United Kingdom,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",France,23.8938,False
EGLC,LIMC,59,3,11,4.528,1.8333,28.27,473.0667,109.5833,51.5053,0.0553,45.63,8.7231,scheduled_duration_under_3h,Under 3 hours,EGLC → LIMC,London City Airport,London,United Kingdom,Milan Malpensa International Airport,Ferno (VA),Italy,18.6441,False
EGLC,LIML,223,4,46,6.788,5.1833,20.35,1977.0,99.8167,51.5053,0.0553,45.4494,9.2783,scheduled_duration_under_3h,Under 3 hours,EGLC → LIML,London City Airport,London,United Kingdom,Milano Linate Airport,Segrate (MI),Italy,20.6278,False
EGLC,LIRQ,199,4,40,7.8007,5.2333,24.9167,1838.9667,115.85,51.5053,0.0553,43.8086,11.2028,scheduled_duration_under_3h,Under 3 hours,EGLC → LIRQ,London City Airport,London,United Kingdom,"Florence Airport, Peretola",Firenze (FI),Italy,20.1005,False
EGLC,LSGG,193,4,12,-4.9209,-6.45,12.1033,599.7,99.4333,51.5053,0.0553,46.2383,6.1094,scheduled_duration_under_3h,Under 3 hours,EGLC → LSGG,London City Airport,London,United Kingdom,Geneva Cointrin International Airport,Geneva,Switzerland,6.2176,False
EGLC,LSZH,615,4,75,3.6685,2.4167,15.7533,3762.1833,86.1167,51.5053,0.0553,47.4581,8.5481,scheduled_duration_under_3h,Under 3 hours,EGLC → LSZH,London City Airport,London,United Kingdom,Zürich Airport,Zurich,Switzerland,12.1951,True
EGLF,EGNO,47,4,1,-2.0993,-1.6333,10.6633,144.5167,52.3333,51.2753,-0.7775,53.745,-2.8833,scheduled_duration_under_3h,Under 3 hours,EGLF → EGNO,Farnborough Airport,"Farnborough, Hampshire",United Kingdom,Warton Aerodrome,Warton,United Kingdom,2.1277,False
EGLL,BIKF,221,4,82,13.2982,11.1833,28.7333,2988.5333,168.6333,51.4775,-0.4614,63.985,-22.6056,scheduled_duration_under_3h,Under 3 hours,EGLL → BIKF,London Heathrow Airport,London,United Kingdom,Keflavik International Airport,Reykjavík,Iceland,37.1041,False
EGLL,DAAG,92,4,44,14.9406,14.0833,30.18,1513.95,150.9333,51.4775,-0.4614,36.6944,3.2169,scheduled_duration_under_3h,Under 3 hours,EGLL → DAAG,London Heathrow Airport,London,United Kingdom,Houari Boumediene Airport,Algiers,Algeria,47.8261,False
EGLL,EBBR,782,4,177,9.087,7.325,24.5,7901.75,56.05,51.4775,-0.4614,50.9014,4.4844,scheduled_duration_under_3h,Under 3 hours,EGLL → EBBR,London Heathrow Airport,London,United Kingdom,Brussels Airport,Zaventem,Belgium,22.6343,True
EGLL,EDDB,483,4,220,15.6783,13.6167,31.8133,7743.7,97.5667,51.4775,-0.4614,52.3622,13.5006,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDB,London Heathrow Airport,London,United Kingdom,Berlin Brandenburg Airport,Berlin,Germany,45.5487,False
EGLL,EDDF,1494,4,93,-3.1025,-4.4417,10.3733,4703.6833,89.7917,51.4775,-0.4614,50.0333,8.5706,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDF,London Heathrow Airport,London,United Kingdom,Frankfurt Airport,Frankfurt am Main,Germany,6.2249,True
EGLL,EDDH,621,4,114,3.7829,2.65,21.3667,4550.9833,91.3167,51.4775,-0.4614,53.6303,9.9883,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDH,London Heathrow Airport,London,United Kingdom,Hamburg Helmut Schmidt Airport,Hamburg,Germany,18.3575,True
EGLL,EDDK,237,4,19,-1.0088,-2.9333,13.32,929.55,78.1667,51.4775,-0.4614,50.8658,7.1428,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDK,London Heathrow Airport,London,United Kingdom,Cologne Bonn Airport,Köln (Cologne),Germany,8.0169,False
EGLL,EDDL,724,4,109,4.2566,2.8833,18.2183,4720.8,72.925,51.4775,-0.4614,51.2808,6.7572,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDL,London Heathrow Airport,London,United Kingdom,Düsseldorf Airport,Düsseldorf,Germany,15.0552,True
EGLL,EDDM,1202,4,224,5.0827,2.9167,21.5633,9666.2167,103.2667,51.4775,-0.4614,48.3539,11.7861,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDM,London Heathrow Airport,London,United Kingdom,Munich Airport,Munich,Germany,18.6356,True
EGLL,EDDN,68,4,34,16.4355,14.575,40.73,1194.15,93.4417,51.4775,-0.4614,49.4986,11.0781,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDN,London Heathrow Airport,London,United Kingdom,Nuremberg Airport,Nuremberg,Germany,50.0,False
EGLL,EDDP,143,4,3,-5.1971,-5.3833,6.8267,250.8333,99.5167,51.4775,-0.4614,51.4239,12.2364,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDP,London Heathrow Airport,London,United Kingdom,Leipzig/Halle Airport,Schkeuditz,Germany,2.0979,False
EGLL,EDDS,436,4,73,3.3958,1.25,19.2167,2960.1,92.3,51.4775,-0.4614,48.69,9.2219,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDS,London Heathrow Airport,London,United Kingdom,Stuttgart Airport,Stuttgart,Germany,16.7431,False
EGLL,EDDV,135,4,40,11.7885,9.8833,28.14,1665.3,76.7167,51.4775,-0.4614,52.4603,9.6836,scheduled_duration_under_3h,Under 3 hours,EGLL → EDDV,London Heathrow Airport,London,United Kingdom,Hannover Airport,Hannover,Germany,29.6296,False
EGLL,EFHK,400,4,101,9.8541,6.825,26.9383,4250.0667,157.925,51.4775,-0.4614,60.3172,24.9633,scheduled_duration_under_3h,Under 3 hours,EGLL → EFHK,London Heathrow Airport,London,United Kingdom,Helsinki Vantaa Airport,Helsinki (Vantaa),Finland,25.25,False
EGLL,EGAC,841,4,153,5.1507,4.3167,20.3833,6210.3333,69.8333,51.4775,-0.4614,54.6181,-5.8725,scheduled_duration_under_3h,Under 3 hours,EGLL → EGAC,London Heathrow Airport,London,United Kingdom,George Best Belfast City Airport,Belfast,United Kingdom,18.1926,True
EGLL,EGCC,563,4,225,13.5457,12.4333,26.99,7803.4,45.0167,51.4775,-0.4614,53.3539,-2.275,scheduled_duration_under_3h,Under 3 hours,EGLL → EGCC,London Heathrow Airport,London,United Kingdom,Manchester Airport,"Manchester, Greater Manchester",United Kingdom,39.9645,True
EGLL,EGHQ,49,2,5,4.2701,2.8,15.1433,288.6,65.7667,51.4775,-0.4614,50.441,-4.995,scheduled_duration_under_3h,Under 3 hours,EGLL → EGHQ,London Heathrow Airport,London,United Kingdom,Cornwall Airport Newquay,Newquay,United Kingdom,10.2041,False
EGLL,EGJJ,457,4,117,9.3599,8.1333,22.6467,4755.15,52.3667,51.4775,-0.4614,49.2081,-2.1956,scheduled_duration_under_3h,Under 3 hours,EGLL → EGJJ,London Heathrow Airport,London,United Kingdom,Jersey Airport,St. Peter,Jersey,25.6018,False
EGLL,EGNM,72,2,7,5.4366,4.75,14.4417,471.8333,53.1667,51.4775,-0.4614,53.8661,-1.6608,scheduled_duration_under_3h,Under 3 hours,EGLL → EGNM,London Heathrow Airport,London,United Kingdom,Leeds Bradford Airport,"Leeds, West Yorkshire",United Kingdom,9.7222,False
EGLL,EGNS,74,3,17,7.0696,5.6583,27.135,727.0167,95.7667,51.4775,-0.4614,54.0833,-4.6233,scheduled_duration_under_3h,Under 3 hours,EGLL → EGNS,London Heathrow Airport,London,United Kingdom,Isle of Man Airport,Castletown,Isle of Man,22.973,False
EGLL,EGNT,463,4,117,9.0547,7.6667,23.3533,4690.1,60.8833,51.4775,-0.4614,55.0381,-1.6897,scheduled_duration_under_3h,Under 3 hours,EGLL → EGNT,London Heathrow Airport,London,United Kingdom,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",United Kingdom,25.27,False
EGLL,EGNV,27,1,1,-5.0389,-6.1167,1.4367,33.7333,67.3,51.4775,-0.4614,54.5092,-1.4294,scheduled_duration_under_3h,Under 3 hours,EGLL → EGNV,London Heathrow Airport,London,United Kingdom,Teesside International Airport,"Darlington, Durham",United Kingdom,3.7037,False
EGLL,EGPD,545,4,188,12.4633,10.5667,26.5467,6983.0167,77.3167,51.4775,-0.4614,57.2025,-2.1981,scheduled_duration_under_3h,Under 3 hours,EGLL → EGPD,London Heathrow Airport,London,United Kingdom,Aberdeen International Airport,Aberdeen,United Kingdom,34.4954,True
EGLL,EGPE,210,4,69,11.4956,9.9833,24.1017,2485.4333,83.475,51.4775,-0.4614,57.5425,-4.0475,scheduled_duration_under_3h,Under 3 hours,EGLL → EGPE,London Heathrow Airport,London,United Kingdom,Inverness Airport,Inverness,United Kingdom,32.8571,False
EGLL,EGPF,849,4,285,11.0607,10.3667,24.6533,9827.2667,70.05,51.4775,-0.4614,55.8719,-4.4331,scheduled_duration_under_3h,Under 3 hours,EGLL → EGPF,London Heathrow Airport,London,United Kingdom,Glasgow Airport,Glasgow,United Kingdom,33.5689,True
EGLL,EGPH,877,4,273,11.3185,9.8,24.3367,10291.1167,69.6333,51.4775,-0.4614,55.95,-3.3725,scheduled_duration_under_3h,Under 3 hours,EGLL → EGPH,London Heathrow Airport,London,United Kingdom,Edinburgh Airport,Edinburgh,United Kingdom,31.1288,True
EGLL,EHAM,1781,4,451,9.4123,7.6,24.0833,18397.0167,58.0333,51.4775,-0.4614,52.3081,4.7642,scheduled_duration_under_3h,Under 3 hours,EGLL → EHAM,London Heathrow Airport,London,United Kingdom,Amsterdam Airport Schiphol,Amsterdam,Netherlands,25.3229,True
EGLL,EICK,417,4,19,-0.0882,-1.1667,10.1867,1402.2833,72.95,51.4775,-0.4614,51.8414,-8.4911,scheduled_duration_under_3h,Under 3 hours,EGLL → EICK,London Heathrow Airport,London,United Kingdom,Cork Airport,Cork,Ireland,4.5564,False
EGLL,EIDW,1799,4,286,4.6149,2.9167,19.5567,12414.2333,70.0,51.4775,-0.4614,53.4214,-6.27,scheduled_duration_under_3h,Under 3 hours,EGLL → EIDW,London Heathrow Airport,London,United Kingdom,Dublin Airport,Dublin,Ireland,15.8977,True
EGLL,EINN,288,4,34,3.5134,1.0833,16.2133,1633.9833,79.9333,51.4775,-0.4614,52.7019,-8.9247,scheduled_duration_under_3h,Under 3 hours,EGLL → EINN,London Heathrow Airport,London,United Kingdom,Shannon Airport,Shannon,Ireland,11.8056,False
EGLL,EKBI,72,4,24,9.1167,6.7917,23.7283,700.7833,85.9917,51.4775,-0.4614,55.7403,9.1517,scheduled_duration_under_3h,Under 3 hours,EGLL → EKBI,London Heathrow Airport,London,United Kingdom,Billund Airport,Billund,Denmark,33.3333,False
EGLL,EKCH,945,4,127,3.7531,2.5667,17.0,5683.0667,101.0,51.4775,-0.4614,55.6181,12.6561,scheduled_duration_under_3h,Under 3 hours,EGLL → EKCH,London Heathrow Airport,London,United Kingdom,Copenhagen Kastrup Airport,Copenhagen,Denmark,13.4392,True
EGLL,ELLX,103,4,14,7.6623,5.9167,16.31,814.7833,64.5833,51.4775,-0.4614,49.6233,6.2044,scheduled_duration_under_3h,Under 3 hours,EGLL → ELLX,London Heathrow Airport,London,United Kingdom,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,13.5922,False
EGLL,ENBR,126,4,9,-0.5966,-1.2917,11.525,424.4,117.25,51.4775,-0.4614,60.2936,5.2181,scheduled_duration_under_3h,Under 3 hours,EGLL → ENBR,London Heathrow Airport,London,United Kingdom,"Bergen Airport, Flesland",Bergen,Norway,7.1429,False
EGLL,ENGM,712,4,100,4.0364,3.425,17.855,4585.1667,117.825,51.4775,-0.4614,60.2028,11.0839,scheduled_duration_under_3h,Under 3 hours,EGLL → ENGM,London Heathrow Airport,London,United Kingdom,"Oslo Airport, Gardermoen",Oslo (Gardermoen),Norway,14.0449,True
EGLL,ENZV,67,4,3,-2.1109,-3.9833,8.18,161.6833,99.75,51.4775,-0.4614,58.8767,5.6378,scheduled_duration_under_3h,Under 3 hours,EGLL → ENZV,London Heathrow Airport,London,United Kingdom,"Stavanger Airport, Sola",Stavanger,Norway,4.4776,False
EGLL,EPKK,83,4,27,9.7769,7.8333,24.76,894.9333,133.3333,51.4775,-0.4614,50.0778,19.7847,scheduled_duration_under_3h,Under 3 hours,EGLL → EPKK,London Heathrow Airport,London,United Kingdom,Kraków John Paul II International Airport,Balice,Poland,32.5301,False
EGLL,EPWA,563,4,103,5.2838,3.1,20.33,4129.3833,139.9667,51.4775,-0.4614,52.1658,20.9672,scheduled_duration_under_3h,Under 3 hours,EGLL → EPWA,London Heathrow Airport,London,United Kingdom,Warsaw Chopin Airport,Warsaw,Poland,18.2948,True
EGLL,ESGG,206,4,41,7.4571,7.625,19.475,1794.7333,108.0583,51.4775,-0.4614,57.66,12.2911,scheduled_duration_under_3h,Under 3 hours,EGLL → ESGG,London Heathrow Airport,London,United Kingdom,Göteborg Landvetter Airport,Göteborg,Sweden,19.9029,False
EGLL,ESSA,870,4,130,5.8144,4.625,18.455,6147.6667,134.3333,51.4775,-0.4614,59.6519,17.9186,scheduled_duration_under_3h,Under 3 hours,EGLL → ESSA,London Heathrow Airport,London,United Kingdom,Stockholm-Arlanda Airport,Stockholm,Sweden,14.9425,True
EGLL,GMMN,49,4,16,16.2776,10.3167,35.6833,801.9167,171.4833,51.4775,-0.4614,33.3642,-7.5817,scheduled_duration_under_3h,Under 3 hours,EGLL → GMMN,London Heathrow Airport,London,United Kingdom,Mohammed V International Airport,Casablanca,Morocco,32.6531,False
EGLL,LATI,109,4,36,12.7292,8.4333,34.09,1477.4167,166.7333,51.4775,-0.4614,41.4147,19.7206,scheduled_duration_under_3h,Under 3 hours,EGLL → LATI,London Heathrow Airport,London,United Kingdom,Tirana International Airport Mother Teresa,Rinas,Albania,33.0275,False
EGLL,LBSF,99,4,34,12.7303,10.2667,32.22,1338.7,172.7,51.4775,-0.4614,42.695,23.4083,scheduled_duration_under_3h,Under 3 hours,EGLL → LBSF,London Heathrow Airport,London,United Kingdom,Sofia Airport,Sofia,Bulgaria,34.3434,False
EGLL,LDDU,42,3,15,15.1179,11.7,37.5633,664.65,155.4667,51.4775,-0.4614,42.5614,18.2683,scheduled_duration_under_3h,Under 3 hours,EGLL → LDDU,London Heathrow Airport,London,United Kingdom,Dubrovnik Ruđer Bošković Airport,Čilipi,Croatia,35.7143,False
EGLL,LDSP,86,2,24,10.8539,7.1417,30.0167,1040.5667,145.9333,51.4775,-0.4614,43.5389,16.2981,scheduled_duration_under_3h,Under 3 hours,EGLL → LDSP,London Heathrow Airport,London,United Kingdom,Split Airport,Kaštel Štafilić,Croatia,27.907,False
EGLL,LDZA,167,4,71,15.7847,12.4667,37.3433,2693.8,129.0667,51.4775,-0.4614,45.7431,16.0689,scheduled_duration_under_3h,Under 3 hours,EGLL → LDZA,London Heathrow Airport,London,United Kingdom,Zagreb Franjo Tuđman International Airport,Velika Gorica,Croatia,42.515,False
EGLL,LEBL,711,4,264,12.8301,11.4833,27.1167,9471.15,113.2667,51.4775,-0.4614,41.2969,2.0783,scheduled_duration_under_3h,Under 3 hours,EGLL → LEBL,London Heathrow Airport,London,United Kingdom,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,37.1308,True
EGLL,LEIB,141,3,40,9.9142,8.3833,25.8833,1558.3,143.4333,51.4775,-0.4614,38.8728,1.3731,scheduled_duration_under_3h,Under 3 hours,EGLL → LEIB,London Heathrow Airport,London,United Kingdom,Ibiza Airport,Ibiza (Eivissa),Spain,28.3688,False
EGLL,LEMD,1330,4,245,4.7667,3.9333,20.605,9993.05,132.9167,51.4775,-0.4614,40.4722,-3.5608,scheduled_duration_under_3h,Under 3 hours,EGLL → LEMD,London Heathrow Airport,London,United Kingdom,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,18.4211,True
EGLL,LEMG,292,4,111,14.5703,12.0667,31.605,4370.4667,158.45,51.4775,-0.4614,36.675,-4.4992,scheduled_duration_under_3h,Under 3 hours,EGLL → LEMG,London Heathrow Airport,London,United Kingdom,Málaga-Costa del Sol Airport,Málaga,Spain,38.0137,False
EGLL,LEPA,192,3,62,11.7108,10.0667,29.4933,2388.3667,132.7917,51.4775,-0.4614,39.5517,2.7389,scheduled_duration_under_3h,Under 3 hours,EGLL → LEPA,London Heathrow Airport,London,United Kingdom,Palma de Mallorca Airport,Palma de Mallorca,Spain,32.2917,False
EGLL,LEVC,111,4,36,11.5425,10.0667,24.2,1330.7667,134.4167,51.4775,-0.4614,39.4894,-0.4817,scheduled_duration_under_3h,Under 3 hours,EGLL → LEVC,London Heathrow Airport,London,United Kingdom,Valencia Airport,Valencia,Spain,32.4324,False
EGLL,LEZL,32,1,12,11.8047,10.075,25.91,387.0333,151.7417,51.4775,-0.4614,37.4181,-5.8989,scheduled_duration_under_3h,Under 3 hours,EGLL → LEZL,London Heathrow Airport,London,United Kingdom,Sevilla Airport,Sevilla,Spain,37.5,False
EGLL,LFBO,238,4,48,7.6275,6.8667,22.8283,2188.55,96.45,51.4775,-0.4614,43.635,1.3678,scheduled_duration_under_3h,Under 3 hours,EGLL → LFBO,London Heathrow Airport,London,United Kingdom,Toulouse-Blagnac Airport,Toulouse/Blagnac,France,20.1681,False
EGLL,LFLL,247,4,54,6.8674,4.0,23.3567,2169.05,91.5167,51.4775,-0.4614,45.7256,5.0811,scheduled_duration_under_3h,Under 3 hours,EGLL → LFLL,London Heathrow Airport,London,United Kingdom,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",France,21.8623,False
EGLL,LFLS,20,2,6,11.0958,8.0083,29.485,245.5333,96.8833,51.4775,-0.4614,45.3631,5.3328,scheduled_duration_under_3h,Under 3 hours,EGLL → LFLS,London Heathrow Airport,London,United Kingdom,Grenoble Alpes Isère Airport,Grenoble,France,30.0,False
