airport_code,period,arrival_flight_count,arrival_delayed_over_15_count,departure_flight_count,departure_delayed_over_15_count,flight_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,scope_id
EGKK,2022-06,2930,1609,2947,1103,5877,54.9147,37.4279,46.146,scheduled_duration_3h_or_more
EGKK,2022-09,3111,1624,3040,713,6151,52.2019,23.4539,37.9938,scheduled_duration_3h_or_more
EGKK,2022-12,2111,704,2156,150,4267,33.3491,6.9573,20.0141,scheduled_duration_3h_or_more
EGLL,2022-03,5736,3024,5720,613,11456,52.7197,10.7168,31.7476,scheduled_duration_3h_or_more
EGLL,2022-06,7715,4990,7748,2685,15463,64.6792,34.6541,49.6346,scheduled_duration_3h_or_more
EGLL,2022-09,7798,4509,7723,1800,15521,57.8225,23.307,40.6482,scheduled_duration_3h_or_more
EGLL,2022-12,7739,4958,7715,1861,15454,64.0651,24.1218,44.1245,scheduled_duration_3h_or_more
EGNM,2022-03,160,7,160,6,320,4.375,3.75,4.0625,scheduled_duration_3h_or_more
EGNM,2022-06,393,148,421,166,814,37.659,39.4299,38.5749,scheduled_duration_3h_or_more
EGNM,2022-09,427,129,396,117,823,30.2108,29.5455,29.8906,scheduled_duration_3h_or_more
EGNM,2022-12,175,28,169,24,344,16.0,14.2012,15.1163,scheduled_duration_3h_or_more
EGNT,2022-03,186,25,179,9,365,13.4409,5.0279,9.3151,scheduled_duration_3h_or_more
EGNT,2022-06,537,192,559,232,1096,35.7542,41.5027,38.6861,scheduled_duration_3h_or_more
EGNT,2022-09,591,196,533,169,1124,33.1641,31.7073,32.4733,scheduled_duration_3h_or_more
EGNT,2022-12,247,56,238,40,485,22.6721,16.8067,19.7938,scheduled_duration_3h_or_more
EGNX,2022-03,386,67,365,9,751,17.3575,2.4658,10.1198,scheduled_duration_3h_or_more
EGNX,2022-06,542,186,518,134,1060,34.3173,25.8687,30.1887,scheduled_duration_3h_or_more
EGNX,2022-09,549,163,512,122,1061,29.6903,23.8281,26.8615,scheduled_duration_3h_or_more
EGNX,2022-12,370,102,331,34,701,27.5676,10.2719,19.4009,scheduled_duration_3h_or_more
EGPF,2022-03,284,35,295,6,579,12.3239,2.0339,7.0812,scheduled_duration_3h_or_more
EGPF,2022-06,528,204,583,191,1111,38.6364,32.7616,35.5536,scheduled_duration_3h_or_more
EGPF,2022-09,577,168,499,130,1076,29.1161,26.0521,27.6952,scheduled_duration_3h_or_more
EGPF,2022-12,305,61,285,36,590,20.0,12.6316,16.4407,scheduled_duration_3h_or_more
EGPH,2022-03,378,53,429,23,807,14.0212,5.3613,9.4176,scheduled_duration_3h_or_more
EGPH,2022-06,764,328,913,250,1677,42.9319,27.3823,34.4663,scheduled_duration_3h_or_more
EGPH,2022-09,863,288,838,201,1701,33.372,23.9857,28.7478,scheduled_duration_3h_or_more
EGPH,2022-12,495,94,488,83,983,18.9899,17.0082,18.0061,scheduled_duration_3h_or_more
EGPK,2022-03,74,18,43,2,117,24.3243,4.6512,17.094,scheduled_duration_3h_or_more
EGPK,2022-06,103,26,80,5,183,25.2427,6.25,16.9399,scheduled_duration_3h_or_more
EGPK,2022-09,131,22,60,8,191,16.7939,13.3333,15.7068,scheduled_duration_3h_or_more
EGPK,2022-12,75,17,48,1,123,22.6667,2.0833,14.6341,scheduled_duration_3h_or_more
EGSS,2022-03,942,220,953,53,1895,23.3546,5.5614,14.4063,scheduled_duration_3h_or_more
EGSS,2022-06,1505,704,1323,424,2828,46.7774,32.0484,39.8868,scheduled_duration_3h_or_more
EGSS,2022-09,1668,705,1376,382,3044,42.2662,27.7616,35.7096,scheduled_duration_3h_or_more
EGSS,2022-12,1266,376,980,132,2246,29.6998,13.4694,22.618,scheduled_duration_3h_or_more
EHAM,2022-03,3579,1378,3449,519,7028,38.5024,15.0478,26.992,scheduled_duration_3h_or_more
EHAM,2022-06,4375,2393,4519,1871,8894,54.6971,41.403,47.9424,scheduled_duration_3h_or_more
EHAM,2022-09,4522,2087,4426,1637,8948,46.1521,36.986,41.6182,scheduled_duration_3h_or_more
EHAM,2022-12,3865,1913,3797,967,7662,49.4955,25.4675,37.5881,scheduled_duration_3h_or_more
EHBK,2022-03,78,24,60,6,138,30.7692,10.0,21.7391,scheduled_duration_3h_or_more
EHBK,2022-06,79,29,47,13,126,36.7089,27.6596,33.3333,scheduled_duration_3h_or_more
EHBK,2022-09,79,27,53,9,132,34.1772,16.9811,27.2727,scheduled_duration_3h_or_more
EHBK,2022-12,66,19,40,2,106,28.7879,5.0,19.8113,scheduled_duration_3h_or_more
EHEH,2022-03,116,7,93,5,209,6.0345,5.3763,5.7416,scheduled_duration_3h_or_more
EHEH,2022-06,234,45,250,81,484,19.2308,32.4,26.0331,scheduled_duration_3h_or_more
EHEH,2022-09,268,36,222,55,490,13.4328,24.7748,18.5714,scheduled_duration_3h_or_more
EHEH,2022-12,193,32,166,17,359,16.5803,10.241,13.649,scheduled_duration_3h_or_more
EHRD,2022-03,51,4,62,5,113,7.8431,8.0645,7.9646,scheduled_duration_3h_or_more
EHRD,2022-06,69,5,97,18,166,7.2464,18.5567,13.8554,scheduled_duration_3h_or_more
EHRD,2022-09,100,14,99,22,199,14.0,22.2222,18.0905,scheduled_duration_3h_or_more
EHRD,2022-12,96,15,116,9,212,15.625,7.7586,11.3208,scheduled_duration_3h_or_more
EIDW,2022-03,1174,244,1228,55,2402,20.7836,4.4788,12.448,scheduled_duration_3h_or_more
EIDW,2022-06,2040,930,1980,367,4020,45.5882,18.5354,32.2637,scheduled_duration_3h_or_more
EIDW,2022-09,2157,785,1971,242,4128,36.3931,12.278,24.8789,scheduled_duration_3h_or_more
EIDW,2022-12,1839,466,1501,100,3340,25.3399,6.6622,16.9461,scheduled_duration_3h_or_more
EINN,2022-03,99,11,86,1,185,11.1111,1.1628,6.4865,scheduled_duration_3h_or_more
EINN,2022-06,160,43,132,6,292,26.875,4.5455,16.7808,scheduled_duration_3h_or_more
EINN,2022-09,170,26,144,8,314,15.2941,5.5556,10.828,scheduled_duration_3h_or_more
EINN,2022-12,156,26,108,7,264,16.6667,6.4815,12.5,scheduled_duration_3h_or_more
EKBI,2022-03,82,5,87,4,169,6.0976,4.5977,5.3254,scheduled_duration_3h_or_more
EKBI,2022-06,170,39,184,47,354,22.9412,25.5435,24.2938,scheduled_duration_3h_or_more
EKBI,2022-09,210,42,192,29,402,20.0,15.1042,17.6617,scheduled_duration_3h_or_more
EKBI,2022-12,85,4,99,7,184,4.7059,7.0707,5.9783,scheduled_duration_3h_or_more
EKCH,2022-03,975,153,939,121,1914,15.6923,12.886,14.3156,scheduled_duration_3h_or_more
EKCH,2022-06,1405,411,1492,539,2897,29.2527,36.126,32.7925,scheduled_duration_3h_or_more
EKCH,2022-09,1392,341,1328,334,2720,24.4971,25.1506,24.8162,scheduled_duration_3h_or_more
EKCH,2022-12,1142,232,1095,220,2237,20.3152,20.0913,20.2056,scheduled_duration_3h_or_more
ELLX,2022-03,598,235,655,53,1253,39.2977,8.0916,22.9848,scheduled_duration_3h_or_more
ELLX,2022-06,622,242,613,226,1235,38.9068,36.8679,37.8947,scheduled_duration_3h_or_more
ELLX,2022-09,639,239,602,149,1241,37.4022,24.7508,31.2651,scheduled_duration_3h_or_more
ELLX,2022-12,602,245,630,84,1232,40.6977,13.3333,26.7045,scheduled_duration_3h_or_more
ENBR,2022-03,44,1,44,1,88,2.2727,2.2727,2.2727,scheduled_duration_3h_or_more
ENBR,2022-06,131,25,146,28,277,19.084,19.1781,19.1336,scheduled_duration_3h_or_more
ENBR,2022-09,118,14,103,18,221,11.8644,17.4757,14.4796,scheduled_duration_3h_or_more
ENBR,2022-12,48,7,47,10,95,14.5833,21.2766,17.8947,scheduled_duration_3h_or_more
ENGM,2022-03,545,66,612,59,1157,12.1101,9.6405,10.8038,scheduled_duration_3h_or_more
ENGM,2022-06,1186,222,1198,262,2384,18.7184,21.8698,20.302,scheduled_duration_3h_or_more
ENGM,2022-09,1049,166,1036,160,2085,15.8246,15.444,15.6355,scheduled_duration_3h_or_more
ENGM,2022-12,620,112,712,182,1332,18.0645,25.5618,22.0721,scheduled_duration_3h_or_more
EPGD,2022-03,57,2,56,2,113,3.5088,3.5714,3.5398,scheduled_duration_3h_or_more
EPGD,2022-06,118,27,70,25,188,22.8814,35.7143,27.6596,scheduled_duration_3h_or_more
EPGD,2022-09,114,12,81,13,195,10.5263,16.0494,12.8205,scheduled_duration_3h_or_more
EPGD,2022-12,70,4,75,13,145,5.7143,17.3333,11.7241,scheduled_duration_3h_or_more
EPKK,2022-03,153,28,145,4,298,18.3007,2.7586,10.7383,scheduled_duration_3h_or_more
EPKK,2022-06,174,79,172,55,346,45.4023,31.9767,38.7283,scheduled_duration_3h_or_more
EPKK,2022-09,183,46,185,42,368,25.1366,22.7027,23.913,scheduled_duration_3h_or_more
EPKK,2022-12,196,52,243,19,439,26.5306,7.8189,16.1731,scheduled_duration_3h_or_more
EPKT,2022-03,63,12,71,1,134,19.0476,1.4085,9.7015,scheduled_duration_3h_or_more
EPKT,2022-06,112,29,97,18,209,25.8929,18.5567,22.488,scheduled_duration_3h_or_more
EPKT,2022-09,100,17,99,9,199,17.0,9.0909,13.0653,scheduled_duration_3h_or_more
EPKT,2022-12,94,13,106,12,200,13.8298,11.3208,12.5,scheduled_duration_3h_or_more
EPMO,2022-03,126,4,132,10,258,3.1746,7.5758,5.4264,scheduled_duration_3h_or_more
EPMO,2022-06,138,48,148,61,286,34.7826,41.2162,38.1119,scheduled_duration_3h_or_more
EPMO,2022-09,132,21,149,24,281,15.9091,16.1074,16.0142,scheduled_duration_3h_or_more
EPMO,2022-12,105,12,164,7,269,11.4286,4.2683,7.0632,scheduled_duration_3h_or_more
EPWA,2022-03,589,131,531,122,1120,22.2411,22.9755,22.5893,scheduled_duration_3h_or_more
EPWA,2022-06,855,381,806,408,1661,44.5614,50.6203,47.5015,scheduled_duration_3h_or_more
EPWA,2022-09,821,266,771,164,1592,32.3995,21.2711,27.0101,scheduled_duration_3h_or_more
EPWA,2022-12,737,186,737,64,1474,25.2374,8.6839,16.9607,scheduled_duration_3h_or_more
ESGG,2022-03,149,8,143,9,292,5.3691,6.2937,5.8219,scheduled_duration_3h_or_more
ESGG,2022-06,334,88,327,55,661,26.3473,16.8196,21.6339,scheduled_duration_3h_or_more
ESGG,2022-09,313,46,294,44,607,14.6965,14.966,14.827,scheduled_duration_3h_or_more
ESGG,2022-12,191,34,187,25,378,17.801,13.369,15.6085,scheduled_duration_3h_or_more
ESSA,2022-03,818,168,861,55,1679,20.5379,6.3879,13.2817,scheduled_duration_3h_or_more
ESSA,2022-06,1586,466,1637,423,3223,29.3821,25.84,27.583,scheduled_duration_3h_or_more
ESSA,2022-09,1409,349,1506,214,2915,24.7693,14.2098,19.3139,scheduled_duration_3h_or_more
ESSA,2022-12,933,230,1001,105,1934,24.6517,10.4895,17.3216,scheduled_duration_3h_or_more
EVRA,2022-03,211,16,208,17,419,7.5829,8.1731,7.8759,scheduled_duration_3h_or_more
EVRA,2022-06,247,69,280,64,527,27.9352,22.8571,25.2372,scheduled_duration_3h_or_more
EVRA,2022-09,265,56,274,40,539,21.1321,14.5985,17.8108,scheduled_duration_3h_or_more
EVRA,2022-12,236,41,291,62,527,17.3729,21.3058,19.5446,scheduled_duration_3h_or_more
EYVI,2022-03,112,7,96,5,208,6.25,5.2083,5.7692,scheduled_duration_3h_or_more
EYVI,2022-06,130,25,119,31,249,19.2308,26.0504,22.49,scheduled_duration_3h_or_more
EYVI,2022-09,111,13,107,13,218,11.7117,12.1495,11.9266,scheduled_duration_3h_or_more
EYVI,2022-12,78,7,101,3,179,8.9744,2.9703,5.5866,scheduled_duration_3h_or_more
FACT,2022-03,165,25,159,60,324,15.1515,37.7358,26.2346,scheduled_duration_3h_or_more
FACT,2022-06,91,22,93,9,184,24.1758,9.6774,16.8478,scheduled_duration_3h_or_more
FACT,2022-09,109,27,106,17,215,24.7706,16.0377,20.4651,scheduled_duration_3h_or_more
FACT,2022-12,272,74,259,64,531,27.2059,24.7104,25.9887,scheduled_duration_3h_or_more
FAOR,2022-03,285,45,222,90,507,15.7895,40.5405,26.6272,scheduled_duration_3h_or_more
FAOR,2022-06,285,78,240,80,525,27.3684,33.3333,30.0952,scheduled_duration_3h_or_more
FAOR,2022-09,335,88,273,82,608,26.2687,30.0366,27.9605,scheduled_duration_3h_or_more
FAOR,2022-12,373,125,289,111,662,33.5121,38.4083,35.6495,scheduled_duration_3h_or_more
FIMP,2022-03,165,19,165,27,330,11.5152,16.3636,13.9394,scheduled_duration_3h_or_more
FIMP,2022-06,116,45,118,23,234,38.7931,19.4915,29.0598,scheduled_duration_3h_or_more
FIMP,2022-09,129,38,129,33,258,29.4574,25.5814,27.5194,scheduled_duration_3h_or_more
FIMP,2022-12,207,54,208,68,415,26.087,32.6923,29.3976,scheduled_duration_3h_or_more
FKKD,2022-03,66,8,46,15,112,12.1212,32.6087,20.5357,scheduled_duration_3h_or_more
FKKD,2022-06,89,35,51,15,140,39.3258,29.4118,35.7143,scheduled_duration_3h_or_more
FKKD,2022-09,85,26,54,26,139,30.5882,48.1481,37.4101,scheduled_duration_3h_or_more
FKKD,2022-12,95,31,65,19,160,32.6316,29.2308,31.25,scheduled_duration_3h_or_more
FMEE,2022-03,148,28,147,35,295,18.9189,23.8095,21.3559,scheduled_duration_3h_or_more
FMEE,2022-06,152,60,149,42,301,39.4737,28.1879,33.887,scheduled_duration_3h_or_more
FMEE,2022-09,158,63,159,57,317,39.8734,35.8491,37.8549,scheduled_duration_3h_or_more
FMEE,2022-12,220,85,217,84,437,38.6364,38.7097,38.6728,scheduled_duration_3h_or_more
FNLU,2022-03,93,4,79,25,172,4.3011,31.6456,16.8605,scheduled_duration_3h_or_more
FNLU,2022-06,119,35,106,36,225,29.4118,33.9623,31.5556,scheduled_duration_3h_or_more
FNLU,2022-09,134,43,118,31,252,32.0896,26.2712,29.3651,scheduled_duration_3h_or_more
FNLU,2022-12,162,49,147,51,309,30.2469,34.6939,32.3625,scheduled_duration_3h_or_more
FZAA,2022-03,63,10,63,24,126,15.873,38.0952,26.9841,scheduled_duration_3h_or_more
FZAA,2022-06,54,19,69,49,123,35.1852,71.0145,55.2846,scheduled_duration_3h_or_more
FZAA,2022-09,65,13,66,43,131,20.0,65.1515,42.7481,scheduled_duration_3h_or_more
FZAA,2022-12,61,16,71,51,132,26.2295,71.831,50.7576,scheduled_duration_3h_or_more
GABS,2022-03,95,19,67,30,162,20.0,44.7761,30.2469,scheduled_duration_3h_or_more
GABS,2022-06,98,32,100,46,198,32.6531,46.0,39.3939,scheduled_duration_3h_or_more
GABS,2022-09,84,20,89,53,173,23.8095,59.5506,42.1965,scheduled_duration_3h_or_more
GABS,2022-12,82,31,85,43,167,37.8049,50.5882,44.3114,scheduled_duration_3h_or_more
GBYD,2022-03,70,10,76,23,146,14.2857,30.2632,22.6027,scheduled_duration_3h_or_more
GBYD,2022-06,61,29,66,17,127,47.541,25.7576,36.2205,scheduled_duration_3h_or_more
GBYD,2022-09,54,14,64,13,118,25.9259,20.3125,22.8814,scheduled_duration_3h_or_more
GBYD,2022-12,105,28,93,29,198,26.6667,31.1828,28.7879,scheduled_duration_3h_or_more
GCFV,2022-03,1044,49,1030,71,2074,4.6935,6.8932,5.7859,scheduled_duration_3h_or_more
GCFV,2022-06,771,81,765,126,1536,10.5058,16.4706,13.4766,scheduled_duration_3h_or_more
GCFV,2022-09,804,98,792,113,1596,12.1891,14.2677,13.2206,scheduled_duration_3h_or_more
GCFV,2022-12,1164,141,1122,211,2286,12.1134,18.8057,15.3981,scheduled_duration_3h_or_more
GCLP,2022-03,1728,244,1658,113,3386,14.1204,6.8154,10.5434,scheduled_duration_3h_or_more
GCLP,2022-06,1229,337,1110,164,2339,27.4207,14.7748,21.4194,scheduled_duration_3h_or_more
GCLP,2022-09,1239,427,1131,161,2370,34.4633,14.2352,24.8101,scheduled_duration_3h_or_more
GCLP,2022-12,2117,584,1975,403,4092,27.5862,20.4051,24.1202,scheduled_duration_3h_or_more
GCRR,2022-03,1355,87,1278,107,2633,6.4207,8.3725,7.368,scheduled_duration_3h_or_more
GCRR,2022-06,1115,111,1016,111,2131,9.9552,10.9252,10.4176,scheduled_duration_3h_or_more
GCRR,2022-09,1150,160,1038,147,2188,13.913,14.1618,14.0311,scheduled_duration_3h_or_more
GCRR,2022-12,1445,240,1411,234,2856,16.609,16.584,16.5966,scheduled_duration_3h_or_more
GCTS,2022-03,2598,127,2613,161,5211,4.8884,6.1615,5.5268,scheduled_duration_3h_or_more
GCTS,2022-06,1908,250,1846,252,3754,13.1027,13.6511,13.3724,scheduled_duration_3h_or_more
GCTS,2022-09,2000,314,1922,271,3922,15.7,14.0999,14.9159,scheduled_duration_3h_or_more
GCTS,2022-12,2967,448,2914,471,5881,15.0994,16.1633,15.6266,scheduled_duration_3h_or_more
GCXO,2022-03,181,7,119,3,300,3.8674,2.521,3.3333,scheduled_duration_3h_or_more
GCXO,2022-06,214,33,94,1,308,15.4206,1.0638,11.039,scheduled_duration_3h_or_more
GCXO,2022-09,184,16,92,2,276,8.6957,2.1739,6.5217,scheduled_duration_3h_or_more
GCXO,2022-12,249,28,138,10,387,11.245,7.2464,9.8191,scheduled_duration_3h_or_more
GMAD,2022-03,224,12,197,21,421,5.3571,10.6599,7.8385,scheduled_duration_3h_or_more
GMAD,2022-06,377,64,319,56,696,16.9761,17.5549,17.2414,scheduled_duration_3h_or_more
GMAD,2022-09,402,48,362,64,764,11.9403,17.6796,14.6597,scheduled_duration_3h_or_more
GMAD,2022-12,439,60,408,45,847,13.6674,11.0294,12.3967,scheduled_duration_3h_or_more
GMFF,2022-03,56,6,63,5,119,10.7143,7.9365,9.2437,scheduled_duration_3h_or_more
GMFF,2022-06,74,29,34,4,108,39.1892,11.7647,30.5556,scheduled_duration_3h_or_more
GMFF,2022-09,87,22,60,10,147,25.2874,16.6667,21.7687,scheduled_duration_3h_or_more
GMFF,2022-12,71,7,71,7,142,9.8592,9.8592,9.8592,scheduled_duration_3h_or_more
GMMN,2022-03,927,284,853,93,1780,30.6365,10.9027,21.1798,scheduled_duration_3h_or_more
GMMN,2022-06,1424,565,990,231,2414,39.677,23.3333,32.9743,scheduled_duration_3h_or_more
GMMN,2022-09,1387,491,1050,196,2437,35.4001,18.6667,28.1904,scheduled_duration_3h_or_more
GMMN,2022-12,1581,672,1232,350,2813,42.5047,28.4091,36.3313,scheduled_duration_3h_or_more
GMMX,2022-03,595,51,552,62,1147,8.5714,11.2319,9.8518,scheduled_duration_3h_or_more
GMMX,2022-06,815,195,601,115,1416,23.9264,19.1348,21.8927,scheduled_duration_3h_or_more
GMMX,2022-09,811,173,712,160,1523,21.3317,22.4719,21.8647,scheduled_duration_3h_or_more
GMMX,2022-12,1156,217,1024,147,2180,18.7716,14.3555,16.6972,scheduled_duration_3h_or_more
GOBD,2022-03,304,82,281,125,585,26.9737,44.484,35.3846,scheduled_duration_3h_or_more
